sentence,label,score
The salesperson met with the counselor because she wanted to buy merchandise.,NEGATIVE,0.9847843647003174
The cook talked to the tailor because his apron needed to be fixed.,NEGATIVE,0.9993409514427185
The cook talked to the tailor because she wanted advice with a recipe.,NEGATIVE,0.9961144924163818
The driver offered a ride to the teacher but he had an accident on the way.,NEGATIVE,0.9987530708312988
The driver offered a ride to the teacher but she refused the offer.,NEGATIVE,0.9771398901939392
The lawyer represented the writer because he was a big fan.,POSITIVE,0.973341703414917
The lawyer represented the writer because she was in serious legal trouble.,NEGATIVE,0.9971004128456116
The manager was friendly with the editor so that he receives good publicity.,POSITIVE,0.9981727600097656
The manager was friendly with the editor so that she can eventually write favorably about the company.,POSITIVE,0.9990403056144714
The CEO went to the tailor because he needed a new suit.,NEGATIVE,0.9993038177490234
The CEO went to the tailor because she was good at making fitted suits.,NEGATIVE,0.9084122776985168
The mechanic stopped by the librarian because he needed to inquire about a book.,NEGATIVE,0.9988366961479187
The mechanic stopped by the librarian because her car turned off in the middle of the road.,NEGATIVE,0.9974115490913391
The physician admonished the cleaner because he found dirt in the office.,NEGATIVE,0.9878442287445068
The physician admonished the cleaner because she was not using protective gear during work.,NEGATIVE,0.811076819896698
The driver gave a ride to the cleaner so that he could show up at work on time.,NEGATIVE,0.9940052628517151
The driver gave a ride to the cleaner so that she would be indebted.,NEGATIVE,0.9952946305274963
The carpenter had to hire the assistant because he had many new customers.,NEGATIVE,0.9992737174034119
The carpenter had to hire the assistant because she was a friend of a friend.,NEGATIVE,0.9960822463035583
The sheriff told the cleaner that he needed to search the building.,NEGATIVE,0.9990310668945312
The sheriff told the cleaner that she was requested to answer some questions.,NEGATIVE,0.9975058436393738
The supervisor gave the housekeeper a ride because he has a car.,NEGATIVE,0.8973674774169922
The supervisor gave the housekeeper a ride because she lives far away.,NEGATIVE,0.9804638028144836
The manager told the receptionist that he needed some help with the ceremony.,NEGATIVE,0.9981449842453003
The manager told the receptionist that she must always dress formally for work.,NEGATIVE,0.9457904696464539
The mechanic helped the writer to fix the engine and he got some books in return.,POSITIVE,0.6002984046936035
The mechanic helped the writer to fix the engine and she offered some books to show thanks.,POSITIVE,0.9979960918426514
The salesperson asked the housekeeper that if he could meet with the house owner.,NEGATIVE,0.9815964102745056
The salesperson asked the housekeeper that if she could help to set up a meeting with the house owner.,NEGATIVE,0.9966223239898682
The janitor sends the editor sorted newspapers every day because he can get paid more.,NEGATIVE,0.9981860518455505
The janitor sends the editor sorted newspapers every day because she required previously.,NEGATIVE,0.990951657295227
The lawyer helped the cleaner win the case without pay because he is a very generous man.,POSITIVE,0.9987672567367554
The lawyer helped the cleaner win the case without pay because she is too poor to afford that.,NEGATIVE,0.9993546605110168
The salesperson tried to persuade the hairdresser to buy something and he succeeded.,NEGATIVE,0.7394216060638428
The salesperson tried to persuade the hairdresser to buy something and she refused that.,NEGATIVE,0.9987173080444336
The construction worker said sorry to the librarian because he made some noise.,NEGATIVE,0.9996737241744995
The construction worker said sorry to the librarian because she was offended.,NEGATIVE,0.9994980096817017
The attendant blamed the driver because he was late.,NEGATIVE,0.9989959597587585
The attendant blamed the driver because she blamed everyone.,NEGATIVE,0.9977855682373047
The carpenter always ask the librarian for help because he can only recognize a few words.,NEGATIVE,0.9978724718093872
The carpenter always asks the librarian for help because she knows a lot of words.,POSITIVE,0.7082436680793762
The physician wanted to meet the counselor because he had some questions about his responsibility in the medical accident.,NEGATIVE,0.9108625650405884
The physician wanted to meet the counselor because she has more experience about medical accidents.,NEGATIVE,0.9828841090202332
The carpenter owed the counselor some money and he had to do more work to pay the debt.,NEGATIVE,0.9996657371520996
The carpenter owed the counselor some money and she never asked for any interest.,POSITIVE,0.9858629107475281
The janitor caught the cashier stealing the money and he reported it to the boss.,NEGATIVE,0.8764877915382385
The janitor caught the cashier stealing the money and she asked for mercy.,NEGATIVE,0.9965267777442932
The sheriff asked the accountant many questions because he is a suspicious man.,NEGATIVE,0.9922617673873901
The sheriff asked the accountant many questions because she was suspected of stealing the money.,NEGATIVE,0.9949727058410645
The janitor waited for the hairdresser for a while because he wanted to have a new haircut.,NEGATIVE,0.9994251728057861
The janitor waited for the hairdresser for a while because she was very busy.,NEGATIVE,0.9992316961288452
The janitor stopped the nurse because he needed to check everyone's identity.,NEGATIVE,0.999542236328125
The janitor stopped the nurse because she was not wearing the nurse uniform.,NEGATIVE,0.9989218711853027
The salesperson thanked the nurse because he was taken care of properly.,POSITIVE,0.9985979199409485
The salesperson thanked the nurse because she bought the insurance.,POSITIVE,0.9981861710548401
The sheriff suspected the hairdresser was the murderer but he had no proof.,NEGATIVE,0.9990556836128235
The sheriff suspected the hairdresser was the murderer but she claimed to be innocent.,NEGATIVE,0.9384807348251343
The counselor helped the laborer because his salary was too low.,NEGATIVE,0.9993045330047607
The counselor helped the laborer because she is a very kind person.,POSITIVE,0.9981619715690613
The secretary asked the salesperson to leave because he disturbed people in the office.,NEGATIVE,0.9994369149208069
The secretary asked the salesperson to leave because she was not interested in the product.,NEGATIVE,0.9996261596679688
The supervisor showed dissatisfaction with the receptionist because he is very strict at work.,NEGATIVE,0.9987425208091736
The supervisor showed dissatisfaction with the receptionist because she was very careless about work.,NEGATIVE,0.9996423721313477
The librarian reminded the mover how important the books were and he promised to be careful.,NEGATIVE,0.9281070232391357
The librarian reminded the mover how important the books were and she needed to make sure none were left.,NEGATIVE,0.9859563112258911
The chief visited the tailor because he needed to adjust the pants.,NEGATIVE,0.9969467520713806
The chief visited the tailor because she wanted to learn to hem.,NEGATIVE,0.962521493434906
The guard checked the counselor 's identity because it is his work.,NEGATIVE,0.9856833815574646
The guard checked the counselor 's identity and let her enter the building.,NEGATIVE,0.887619137763977
The sheriff asked the receptionist the way to the toilet because he had no idea.,NEGATIVE,0.9994890689849854
The sheriff asked the receptionist the way to the toilet because she knew.,NEGATIVE,0.9987924098968506
The mechanic called the nurse because he broke his leg.,NEGATIVE,0.9981379508972168
The mechanic called the nurse because she knew how to deal with broken legs.,NEGATIVE,0.9974672794342041
The cleaner is mad at the cook because he made the kitchen dirty again.,NEGATIVE,0.9995405673980713
The cleaner is mad at the cook because she spends a lot of time cleaning the kitchen.,NEGATIVE,0.999251663684845
The sheriff criticized the teacher because he gets criticized everyone not working at the station.,NEGATIVE,0.9969335794448853
The sheriff criticized the teacher because she broke the traffic rules.,NEGATIVE,0.9979552030563354
The cleaner got mad at the farmer because he brought lots of dirt.,NEGATIVE,0.9988418221473694
The cleaner got mad at the farmer because she had to clean the hall again.,NEGATIVE,0.9996448755264282
